safe_anchor,domain_in_title,google_index,page_rank,status
0.0,1,1,2,0
90.90909091,1,1,3,1
100.0,1,1,0,0
52.17391304,1,0,8,1
85.71428571,1,1,0,0
0.0,0,1,6,0
26.92307692,1,1,6,0
50.0,1,0,0,1
100.0,1,1,1,0
33.33333333,1,0,1,1
82.85714286,0,1,3,1
100.0,1,0,1,1
0.0,1,1,0,0
0.0,1,1,2,0
0.0,1,1,2,0
0.0,1,1,0,0
67.45283019,0,0,7,1
60.0,1,1,2,0
0.0,1,0,7,1
0.0,0,0,5,1
0.0,1,1,3,0
100.0,1,0,4,1
0.0,1,1,5,0
66.42599278,0,0,7,1
100.0,1,1,1,1
0.0,1,0,2,1
12.5,0,0,2,1
31.57894737,0,0,5,1
0.0,0,0,5,1
0.0,1,1,1,0
0.0,0,1,0,0
100.0,1,0,3,1
46.75324675,1,0,5,1
9.090909091,1,1,0,0
0.0,1,1,4,0
0.0,0,1,10,0
40.0,0,1,5,1
0.0,1,0,0,0
15.38461538,1,1,5,0
0.0,0,0,0,1
18.75,1,1,7,1
0.0,1,1,0,0
66.66666667,0,1,5,1
66.66666667,1,0,3,1
0.0,1,0,3,0
100.0,1,1,4,0
66.66666667,1,0,3,1
0.0,1,1,0,0
9.090909091,0,0,4,1
0.0,1,1,0,0
100.0,1,1,0,0
37.5,0,0,2,1
100.0,1,1,5,0
0.0,1,1,0,0
73.07692308,0,1,5,1
40.0,1,1,0,0
8.695652174,0,1,7,1
0.0,1,1,2,0
0.0,1,1,3,0
71.42857143,1,1,0,0
100.0,1,1,0,0
25.92592593,0,0,7,1
69.23076923,1,0,2,1
100.0,1,1,1,0
9.523809524,1,1,0,0
0.0,0,1,10,0
37.5,1,0,3,1
100.0,1,1,0,0
75.0,1,1,0,0
0.0,1,1,2,0
55.55555556,1,0,6,1
0.0,1,1,2,0
33.33333333,1,0,10,1
99.31034483,1,0,3,1
100.0,1,1,5,0
80.0,1,0,4,1
37.5,0,0,5,1
0.0,1,1,3,0
100.0,1,1,0,0
90.90909091,0,0,5,1
0.0,0,0,2,1
100.0,1,1,3,1
0.0,1,1,0,0
25.0,0,1,6,1
99.12536443,1,0,0,1
0.0,0,1,10,0
29.16666667,1,0,3,1
97.28453365,1,0,8,1
100.0,1,1,0,0
100.0,1,0,0,0
0.0,0,1,6,0
0.0,1,1,4,0
30.76923077,1,1,0,0
0.0,1,0,8,1
0.0,1,1,0,1
100.0,1,0,3,1
0.0,0,0,2,1
33.33333333,1,0,8,1
0.0,1,1,2,0
94.44444444,1,0,5,1
0.0,1,1,3,0
4.347826087,0,0,9,1
68.25396825,0,0,7,1
100.0,1,1,0,0
66.66666667,1,1,3,1
0.0,1,1,4,0
0.0,1,1,0,0
100.0,1,0,3,1
20.0,1,1,1,0
100.0,1,1,0,0
0.0,1,1,5,0
0.0,0,0,2,0
100.0,1,1,5,1
10.0,1,1,2,0
100.0,0,0,2,1
81.48148148,0,0,4,1
100.0,1,1,0,0
0.0,1,1,2,0
0.0,0,1,6,0
80.0,0,0,3,1
46.42857143,0,1,7,1
99.72222222,0,0,3,1
11.53846154,1,1,5,1
0.0,1,1,0,0
100.0,0,0,4,1
66.66666667,1,0,6,1
0.0,1,0,7,1
86.36363636,1,0,8,1
100.0,1,0,3,1
0.0,1,0,7,1
63.15789474,1,0,5,1
0.0,1,0,6,1
0.0,1,0,2,1
3.389830508,1,1,2,0
0.0,1,1,5,0
100.0,1,1,2,0
0.0,1,1,1,0
100.0,1,1,5,0
0.0,0,1,6,0
3.333333333,1,0,3,1
100.0,1,1,0,0
0.0,1,1,0,0
0.0,1,1,0,0
0.0,1,0,0,1
95.0,0,0,4,1
7.142857143,1,1,0,0
77.77777778,1,0,1,1
14.28571429,1,1,5,0
0.0,0,1,2,0
100.0,1,1,0,0
0.0,1,1,0,0
100.0,1,1,0,0
100.0,1,1,5,0
20.0,1,0,4,1
100.0,1,1,4,0
40.0,0,0,6,1
38.46153846,1,0,5,1
0.0,1,1,2,0
25.0,1,1,5,0
14.28571429,1,1,5,0
59.52380952,1,0,7,1
0.0,1,1,1,0
0.0,1,1,4,0
20.0,1,1,1,0
62.73584906,0,0,7,1
18.18181818,0,0,3,1
0.0,1,1,4,0
14.28571429,1,1,5,0
38.0952381,1,0,5,1
100.0,1,1,2,0
90.0,0,0,1,1
96.91780822,1,1,1,0
0.0,1,1,0,0
50.0,1,1,0,0
37.40648379,1,1,2,1
0.0,1,1,5,1
33.33333333,1,0,2,1
100.0,1,1,0,0
11.11111111,1,0,5,1
0.0,1,0,2,1
0.0,1,1,0,0
0.0,1,1,6,0
0.0,1,1,0,0
100.0,1,1,0,0
0.0,1,0,5,0
0.0,0,0,4,1
59.88372093,1,0,5,1
0.0,1,1,0,0
0.0,1,1,0,0
71.42857143,1,0,5,1
100.0,0,0,1,1
100.0,1,1,0,0
0.0,0,0,5,1
100.0,1,0,5,1
0.0,1,1,3,0
0.0,1,1,0,0
11.11111111,1,1,3,1
72.09302326,0,1,7,1
25.0,1,1,5,1
100.0,1,0,3,1
0.0,1,1,0,0
81.25,1,1,6,1
0.0,1,1,0,0
9.523809524,0,0,4,1
0.0,1,0,5,0
0.0,0,1,8,1
100.0,1,1,0,0
57.14285714,0,0,5,1
28.57142857,0,1,6,1
46.66666667,1,1,7,1
0.0,1,1,4,0
0.0,1,1,0,0
0.0,1,0,4,1
23.52941176,0,0,6,1
2.97029703,1,0,5,1
0.0,1,1,0,0
100.0,1,1,2,0
40.0,0,0,4,1
58.33333333,1,0,0,0
100.0,1,0,5,1
25.0,1,1,5,0
92.85714286,0,0,3,1
0.0,1,1,10,0
0.0,0,1,2,0
14.28571429,1,1,5,0
0.0,1,1,5,0
0.0,0,0,0,0
0.0,1,1,3,0
50.0,0,0,4,1
0.0,1,1,2,0
71.42857143,1,1,0,0
80.0,0,0,3,1
13.43283582,1,0,5,1
25.0,0,0,7,1
0.0,1,0,5,1
0.0,1,0,7,1
64.1509434,0,0,5,1
16.66666667,1,0,2,1
0.0,0,1,10,0
0.0,0,1,10,1
25.0,1,1,5,0
100.0,1,1,1,0
0.0,1,1,1,0
37.5,0,1,3,1
16.66666667,1,0,4,1
82.35294118,1,0,2,1
18.36734694,1,0,5,1
4.255319149,1,1,0,0
14.28571429,0,1,5,0
0.0,0,0,10,1
0.0,1,1,1,0
94.59459459,1,0,8,1
76.47058824,0,0,7,1
89.65517241,1,0,3,1
0.0,1,0,7,0
14.28571429,1,1,5,0
0.0,1,1,3,0
73.76425856,0,0,7,1
0.0,0,1,10,0
55.55555556,1,0,5,1
45.83333333,1,1,2,0
0.0,1,1,0,0
33.33333333,1,0,4,1
81.08108108,0,0,4,1
0.0,1,1,0,0
0.0,0,1,4,1
84.09090909,0,0,4,1
66.66666667,1,0,6,1
100.0,1,1,1,0
0.0,1,0,0,1
0.0,1,1,0,0
0.0,1,0,6,1
0.0,1,1,2,0
0.0,1,1,3,0
72.72727273,1,0,4,1
73.33333333,0,0,5,1
62.5,1,1,3,0
100.0,1,1,0,0
0.0,1,0,0,0
14.28571429,1,1,5,0
28.57142857,1,1,3,1
100.0,0,0,4,1
0.0,1,0,0,0
0.0,1,0,4,1
100.0,0,0,4,1
100.0,1,0,3,1
0.0,1,0,4,1
8.0,1,0,5,1
78.94736842,1,0,0,1
100.0,1,0,1,1
100.0,1,1,2,0
100.0,1,1,0,0
100.0,1,1,2,0
0.0,1,1,6,0
58.33333333,1,1,2,0
0.0,1,0,5,1
0.0,0,0,4,1
0.0,0,1,3,1
0.0,1,1,0,0
95.83333333,1,0,2,1
50.0,0,1,0,0
35.71428571,1,0,6,1
25.0,1,1,5,0
0.0,1,1,5,0
66.66666667,1,1,10,1
12.5,0,0,2,1
0.0,1,1,0,0
80.0,0,1,1,0
68.42105263,1,0,5,1
12.5,1,0,2,1
76.47058824,0,0,3,1
0.0,1,1,0,0
88.0,1,1,0,0
100.0,1,1,0,0
0.0,1,1,3,0
20.0,0,0,0,1
10.0,0,0,4,1
50.0,1,0,3,1
83.33333333,0,0,3,1
100.0,0,0,5,1
75.0,1,0,7,1
0.0,1,1,3,0
100.0,1,1,4,0
85.71428571,1,1,0,0
0.0,0,1,10,0
14.95327103,1,0,8,1
0.0,1,0,4,1
1.538461538,1,0,5,1
100.0,1,1,2,0
0.0,0,0,6,1
10.20408163,1,0,6,1
100.0,0,0,0,0
0.0,1,1,3,0
0.0,0,0,0,1
0.0,1,0,3,0
5.263157895,1,1,0,0
50.0,1,1,0,0
25.0,1,0,4,1
92.30769231,1,0,4,1
0.0,1,1,3,0
100.0,1,1,0,0
90.47619048,1,0,4,1
0.0,1,1,5,0
25.0,1,1,5,0
25.0,1,1,5,0
0.0,1,0,3,1
0.0,1,1,1,0
0.0,1,1,1,0
34.7826087,1,0,5,1
0.0,1,1,2,0
16.66666667,1,0,2,1
73.52941176,0,1,7,1
30.95238095,1,0,5,1
32.0,1,0,5,1
0.0,1,1,0,0
0.0,1,1,0,0
0.0,1,1,1,0
100.0,0,0,0,0
63.63636364,1,0,4,1
81.94444444,1,1,4,1
0.0,1,1,2,0
92.72727273,1,0,4,1
74.07407407,1,0,4,1
6.25,0,0,6,1
0.0,0,0,6,1
100.0,1,1,2,0
100.0,1,1,0,0
68.29268293,0,0,7,1
0.0,1,0,1,1
100.0,0,0,3,1
75.0,1,0,2,1
96.84210526,1,0,5,1
0.0,1,0,5,1
84.32432432,1,1,0,0
98.88888889,1,0,4,1
62.82051282,1,1,4,1
0.0,1,0,1,1
0.0,1,1,4,0
100.0,1,0,4,1
0.0,1,1,0,0
100.0,1,1,0,0
0.0,1,0,1,1
0.0,1,1,0,0
50.0,0,1,0,0
98.41897233,1,1,0,0
0.0,0,1,10,0
72.72727273,1,0,4,1
85.71428571,1,0,1,1
4.166666667,1,1,0,0
25.0,1,0,9,0
80.39215686,1,0,1,1
0.0,1,1,0,0
60.71428571,0,0,3,1
0.0,1,1,1,0
46.66666667,0,0,5,1
100.0,1,1,0,0
0.0,1,1,9,0
0.0,1,1,2,0
0.0,1,1,1,0
100.0,0,1,0,0
100.0,1,1,0,0
0.0,0,1,10,0
32.3943662,1,1,0,0
72.48908297,0,0,7,1
0.0,1,1,4,0
0.0,1,1,0,0
20.0,0,1,5,1
50.0,0,0,3,1
14.28571429,1,1,5,0
0.0,0,0,1,1
91.30434783,1,1,5,0
0.0,0,1,8,0
0.0,0,1,5,1
0.0,1,1,2,0
0.0,1,0,5,1
0.0,1,0,5,1
0.0,1,1,3,0
14.28571429,1,1,5,0
0.0,1,0,8,1
20.0,1,0,6,1
0.0,1,1,0,0
0.0,1,1,0,0
76.19047619,1,0,4,1
0.0,1,1,2,0
84.44444444,0,0,3,1
50.0,1,0,2,1
27.77777778,1,1,1,0
73.33333333,0,0,8,1
12.5,1,0,4,1
100.0,1,1,0,0
100.0,1,1,0,0
0.0,1,1,4,0
75.0,0,1,5,1
100.0,1,1,5,0
10.41666667,1,0,0,1
57.14285714,1,0,4,1
0.0,1,1,0,0
100.0,1,1,0,0
84.61538462,0,0,6,1
16.66666667,1,0,4,1
30.76923077,1,0,2,1
0.0,1,0,2,1
0.0,1,1,0,0
75.0,1,1,3,1
21.73913043,0,0,6,1
6.060606061,1,0,7,1
76.19047619,0,0,5,1
44.44444444,1,1,4,1
0.0,1,1,3,0
50.0,1,1,0,0
0.0,1,0,3,1
98.5915493,1,1,0,0
0.0,1,1,0,0
93.33333333,0,1,6,1
14.28571429,1,1,5,0
66.66666667,1,1,0,0
100.0,1,1,0,0
11.11111111,1,0,4,1
96.91780822,1,1,3,0
0.0,0,1,0,0
41.17647059,0,0,5,1
75.0,1,0,1,1
16.66666667,0,0,6,1
70.0,1,0,6,1
84.48275862,1,0,3,1
96.66666667,1,1,4,1
91.42857143,0,0,5,1
0.0,1,0,9,0
0.0,1,1,0,0
50.0,0,0,3,1
100.0,1,1,0,0
100.0,1,1,3,1
0.0,0,0,5,1
0.0,1,1,1,0
100.0,1,1,3,1
87.5,0,0,2,1
0.0,1,1,0,0
73.91304348,1,0,3,1
50.0,1,0,4,1
64.0625,1,0,4,1
0.0,0,1,4,1
100.0,1,1,0,0
50.0,1,0,3,1
0.0,1,0,0,0
63.41463415,1,0,5,1
35.0,0,1,7,1
100.0,1,1,2,0
0.0,1,1,5,0
0.0,1,1,2,0
79.10447761,0,1,7,1
37.5,1,0,5,1
61.53846154,1,0,8,1
100.0,1,1,0,0
0.0,1,0,0,0
100.0,1,1,0,0
0.0,1,1,0,0
0.0,1,1,7,0
40.0,1,0,6,1
0.0,1,1,0,0
20.0,1,0,4,1
12.5,1,0,4,1
0.0,1,1,1,0
10.0,1,0,5,1
88.63636364,1,1,3,1
0.0,1,1,4,0
0.0,1,1,4,1
26.31578947,1,1,2,0
0.0,1,0,5,1
50.0,0,0,5,1
40.0,0,0,5,1
100.0,0,0,5,1
50.0,1,0,8,1
0.0,1,1,0,0
88.88888889,1,1,0,0
56.25,0,1,2,1
100.0,1,1,2,0
9.677419355,1,1,0,0
0.0,1,1,0,0
28.57142857,0,0,6,1
0.0,1,1,0,0
0.0,0,0,8,1
0.0,1,1,1,0
6.666666667,1,1,1,0
0.0,1,1,8,1
0.0,1,0,4,1
75.0,1,0,3,1
17.85714286,0,0,2,1
65.90909091,1,0,5,1
0.0,1,1,2,0
13.04347826,1,0,5,1
29.41176471,1,0,2,0
0.0,1,1,0,0
100.0,1,1,5,0
0.0,1,1,0,0
100.0,1,0,0,1
100.0,0,0,10,1
79.16666667,0,0,4,1
0.0,0,1,10,0
14.28571429,1,0,6,1
95.29411765,1,0,6,1
100.0,1,1,4,0
0.0,1,0,4,1
20.0,0,0,5,1
0.0,1,1,0,0
80.0,0,0,6,1
100.0,1,1,0,0
0.0,1,0,5,1
0.0,1,0,0,0
0.0,1,1,6,0
100.0,1,1,5,0
0.0,1,0,0,1
22.22222222,0,0,4,1
0.0,1,1,4,0
0.0,1,0,5,1
50.0,1,1,2,1
0.0,1,1,3,0
96.15384615,1,0,7,1
100.0,1,1,5,1
62.5,0,0,3,1
50.0,1,0,3,1
0.0,0,1,10,0
15.2173913,1,0,7,1
17.5,1,1,7,1
71.42857143,0,0,7,1
0.0,1,0,9,0
50.0,1,1,2,0
85.71428571,0,0,1,1
14.28571429,1,1,5,0
60.0,0,0,5,1
9.523809524,1,0,5,1
22.22222222,1,1,5,0
0.0,1,1,0,0
0.0,1,1,1,0
33.33333333,1,0,3,1
14.28571429,1,1,5,0
60.0,1,1,2,0
93.33333333,0,1,6,1
9.090909091,1,0,2,1
0.0,1,1,0,0
100.0,1,1,0,0
33.33333333,1,1,5,0
14.0625,1,0,4,1
40.0,0,0,4,1
0.0,1,1,2,0
0.0,1,1,3,0
100.0,0,0,3,1
100.0,1,1,0,0
80.0,1,1,0,0
62.5,1,0,5,1
0.0,1,1,0,0
36.36363636,1,0,3,1
100.0,1,1,0,0
33.33333333,1,1,3,0
66.66666667,1,0,4,1
0.0,1,1,1,0
60.0,1,0,1,1
50.0,1,0,6,1
0.0,1,1,3,0
0.0,1,1,6,1
71.42857143,1,1,2,0
0.0,1,1,3,0
42.85714286,0,0,5,1
0.0,1,1,0,0
0.0,0,0,4,1
73.33333333,0,0,2,1
0.0,1,1,0,0
57.57575758,0,0,7,1
37.5,1,1,4,1
95.58823529,1,0,1,1
0.0,1,1,2,0
33.33333333,1,1,0,0
0.0,1,0,4,1
14.28571429,1,1,5,0
0.0,1,1,1,0
0.0,0,0,1,1
36.36363636,1,1,5,1
0.0,0,0,2,1
30.76923077,1,1,2,0
15.38461538,1,1,5,0
5.882352941,1,0,3,1
0.0,1,1,3,0
0.0,1,1,0,0
0.0,1,0,5,0
0.0,1,0,1,0
25.0,1,0,4,1
76.47058824,1,0,0,1
25.0,1,1,5,0
0.0,1,1,2,0
17.64705882,0,0,2,1
0.0,1,1,1,0
66.66666667,1,0,5,1
86.04651163,1,0,4,1
100.0,1,1,0,0
0.0,1,1,1,0
69.23076923,0,1,6,1
50.0,1,0,6,1
60.0,1,1,1,0
23.07692308,1,0,7,1
0.0,0,0,2,1
19.04761905,1,0,4,1
82.92682927,1,0,4,1
0.0,0,0,5,1
66.66666667,1,0,5,1
42.85714286,0,0,5,1
22.22222222,1,0,4,1
0.0,1,1,0,0
66.66666667,0,0,4,1
0.0,1,1,1,0
0.0,1,0,0,1
0.0,1,1,1,0
0.0,1,1,0,0
16.66666667,1,0,2,1
0.0,0,0,10,1
35.0,1,0,2,1
18.18181818,0,0,7,1
60.0,0,0,5,1
0.0,1,1,2,0
92.68292683,0,0,3,1
75.0,1,1,0,0
0.0,1,0,5,1
4.545454545,1,1,2,0
68.18181818,0,0,7,1
84.32432432,1,1,0,0
0.0,1,1,4,0
100.0,1,1,2,0
0.0,0,1,7,1
14.28571429,0,0,5,1
100.0,0,0,6,1
73.80952381,1,1,3,1
14.28571429,1,1,5,0
83.33333333,1,0,2,1
0.0,1,1,0,0
17.80821918,1,1,2,1
100.0,1,1,0,0
0.0,1,1,3,0
100.0,1,1,0,0
22.22222222,1,1,3,1
100.0,1,1,0,0
100.0,1,1,0,0
0.0,1,0,4,1
42.10526316,1,1,5,0
0.0,0,1,8,1
33.33333333,0,0,5,1
100.0,1,1,0,0
0.0,1,1,0,0
90.12345679,1,1,6,1
0.0,1,1,3,1
27.27272727,1,0,1,1
0.0,1,1,4,1
100.0,1,1,4,0
51.61290323,1,0,6,1
0.0,1,1,0,0
0.0,1,1,2,0
0.0,1,1,0,0
0.0,1,1,1,0
60.86956522,0,1,5,1
25.0,1,1,5,0
21.27659574,0,0,5,1
0.0,1,1,0,0
0.0,0,0,3,1
66.66666667,0,1,0,0
14.28571429,1,1,5,0
0.0,1,1,0,0
0.0,1,0,5,1
0.0,1,1,0,0
0.0,0,1,2,0
100.0,1,1,1,0
0.0,1,0,6,0
70.34482759,0,0,7,1
14.28571429,1,1,1,0
21.42857143,1,1,1,0
100.0,1,1,2,0
0.0,0,0,10,1
40.35087719,1,0,8,1
80.76923077,1,0,10,1
2.222222222,1,1,5,0
75.0,0,0,3,1
87.5,1,0,2,1
66.66666667,0,0,2,1
0.0,1,1,1,0
100.0,0,0,4,1
100.0,1,1,0,0
83.33333333,1,0,5,1
16.66666667,1,0,2,0
54.54545455,0,1,1,0
0.0,1,0,5,0
100.0,0,0,0,0
72.97297297,1,1,5,1
0.0,1,1,0,0
60.0,1,1,2,0
0.0,1,1,1,0
25.0,1,1,5,0
25.0,1,1,5,0
0.0,1,1,3,1
100.0,1,0,5,1
0.0,1,0,4,1
7.142857143,1,1,0,0
0.0,0,0,10,1
0.0,0,1,10,1
0.0,1,0,7,1
80.0,0,0,5,1
0.0,1,1,2,1
0.0,1,1,0,0
0.0,1,1,0,0
4.166666667,1,0,2,1
100.0,1,0,10,0
18.03278689,1,0,6,1
0.0,1,1,0,0
85.24590164,1,0,2,1
0.0,1,1,4,0
81.17647059,1,1,3,1
0.0,1,1,2,1
85.29411765,1,0,5,1
100.0,0,1,2,0
0.0,1,1,1,0
0.0,1,0,2,1
25.0,0,0,4,1
0.0,1,1,2,0
0.0,1,1,1,0
0.0,1,0,4,1
0.0,1,0,3,1
100.0,1,1,0,0
72.0,1,0,6,1
28.20512821,1,0,8,1
0.0,1,1,0,0
100.0,1,1,10,0
100.0,1,0,4,1
100.0,1,1,0,0
0.0,1,1,0,0
23.07692308,1,0,5,1
73.07692308,1,0,2,1
0.0,1,1,0,0
0.0,0,1,5,1
0.0,1,1,3,0
72.0,0,1,6,1
0.0,1,1,1,0
33.33333333,1,0,2,1
0.0,1,0,2,1
50.0,1,0,5,1
10.84337349,1,1,5,1
20.0,0,0,5,1
0.0,1,0,0,0
100.0,0,0,4,1
100.0,1,0,0,0
100.0,1,1,2,0
0.0,1,1,4,0
100.0,1,1,0,0
74.07407407,0,0,7,1
38.46153846,0,0,4,1
14.28571429,1,0,3,1
21.7877095,1,0,5,1
25.86206897,0,0,5,1
97.36842105,1,0,6,1
90.0,1,0,4,1
25.0,1,1,5,0
26.66666667,1,0,4,1
100.0,1,1,0,0
25.0,1,1,9,0
100.0,1,1,0,0
0.0,1,0,1,0
0.0,1,1,1,0
100.0,1,1,0,0
56.92307692,1,1,5,0
0.0,1,1,3,0
100.0,1,1,2,0
80.0,0,0,3,1
96.66666667,1,0,2,1
0.0,1,1,3,0
60.0,1,1,2,0
100.0,1,1,0,0
70.73170732,0,0,7,1
80.0,1,0,10,1
0.0,1,1,1,0
40.0,1,0,3,1
0.0,1,1,2,0
30.0,1,0,6,1
14.28571429,1,1,5,0
73.13432836,1,0,3,1
100.0,1,1,0,0
46.66666667,1,0,5,1
0.0,1,1,2,0
0.0,1,1,1,0
0.0,1,1,1,0
14.28571429,1,1,5,0
90.90909091,1,1,0,0
0.0,1,1,0,0
100.0,1,1,0,0
100.0,1,1,0,0
0.0,1,1,2,0
64.70588235,1,0,2,1
0.0,1,1,4,0
100.0,0,1,0,0
69.13580247,1,1,4,1
0.0,1,1,0,0
50.0,0,0,2,1
0.0,1,1,0,0
0.0,1,1,0,0
61.29032258,1,1,3,1
0.0,0,1,7,0
0.0,1,1,2,0
0.0,1,0,5,1
100.0,1,1,0,0
0.0,1,1,0,0
14.28571429,1,1,5,0
70.53941909,0,0,7,1
0.0,1,0,2,1
27.77777778,0,0,6,1
0.0,1,0,3,1
33.33333333,1,1,4,0
75.0,0,0,4,1
21.42857143,1,1,4,0
29.8245614,1,0,8,1
0.0,1,1,1,0
0.0,1,1,0,0
0.0,1,1,5,0
14.28571429,0,0,1,1
100.0,1,1,4,0
23.80952381,0,0,7,1
30.52631579,1,0,8,1
0.0,1,1,2,0
0.0,1,0,3,1
71.42857143,1,1,4,0
0.0,1,1,0,0
0.0,1,0,2,1
0.0,1,1,0,0
0.0,1,1,2,0
0.0,1,1,0,0
100.0,0,1,2,0
5.714285714,1,0,5,1
100.0,1,1,0,0
11.71171171,0,0,2,1
0.0,1,1,5,0
100.0,1,1,0,0
58.62068966,1,0,3,1
0.0,1,0,0,1
0.0,1,1,0,0
0.0,1,1,0,0
100.0,1,1,7,1
100.0,0,1,2,0
0.0,1,1,0,0
33.33333333,1,0,4,1
0.0,1,1,7,1
97.14285714,1,0,1,1
0.0,1,1,0,0
32.25806452,0,0,6,1
29.62962963,1,1,1,0
0.0,1,1,2,0
0.0,1,1,1,0
100.0,1,1,2,0
0.0,1,1,2,0
14.28571429,1,1,5,0
100.0,1,1,0,0
0.0,1,0,0,0
0.0,1,1,0,0
0.0,1,1,0,0
12.5,1,0,4,1
100.0,1,0,5,0
98.59649123,1,0,2,1
0.0,1,1,0,0
0.0,1,1,2,0
0.0,1,1,0,0
0.0,1,1,1,0
25.0,1,1,5,0
6.666666667,0,0,6,1
0.0,1,0,3,1
6.12244898,1,1,2,0
0.0,1,1,0,0
0.0,1,1,3,0
0.0,1,1,0,0
63.82978723,0,0,7,1
0.0,1,0,5,1
0.0,1,1,0,0
25.0,1,1,3,1
0.0,1,1,0,0
100.0,1,1,2,0
100.0,1,1,0,0
91.17647059,0,0,4,1
61.11111111,1,0,5,1
62.5,1,1,10,1
0.0,1,1,0,0
6.315789474,1,1,6,1
0.0,1,1,0,0
25.0,1,1,5,0
43.47826087,1,0,5,1
100.0,1,1,0,0
37.5,1,0,2,1
93.93939394,0,1,1,0
92.78350515,0,0,3,1
100.0,1,1,5,0
0.0,1,1,10,0
60.0,1,1,2,0
100.0,1,1,0,0
55.55555556,1,1,4,1
100.0,1,1,0,0
11.11111111,1,0,4,1
0.0,1,1,0,0
0.0,1,0,0,0
0.0,1,1,2,0
100.0,1,1,0,0
0.0,1,1,3,0
45.45454545,1,0,2,1
30.76923077,0,1,6,1
0.0,1,0,10,1
0.0,1,1,4,0
4.545454545,1,1,1,0
0.0,1,0,2,1
68.75,1,0,2,1
0.0,1,1,4,0
100.0,1,1,5,1
0.0,1,1,1,0
6.306306306,1,0,5,1
60.0,1,1,3,0
0.0,1,1,0,0
100.0,1,1,6,0
0.0,0,1,10,1
16.66666667,1,1,0,0
0.0,1,1,1,0
7.142857143,1,1,0,0
0.0,1,1,0,0
64.28571429,1,0,4,1
0.0,0,1,10,0
25.89285714,1,0,5,1
0.0,1,0,5,1
0.0,1,0,3,0
0.0,1,0,5,1
0.0,0,0,2,1
63.63636364,1,0,3,1
0.0,1,1,0,0
0.0,1,1,2,0
100.0,1,1,2,0
25.0,1,0,5,1
62.5,0,1,5,1
33.33333333,1,1,0,0
7.407407407,1,0,3,1
85.71428571,1,1,0,0
10.16949153,1,1,5,1
0.0,1,1,3,0
11.32075472,1,0,2,1
0.0,1,0,2,1
0.0,1,1,0,0
29.62962963,1,0,1,1
13.88888889,0,0,2,1
0.0,1,1,0,0
0.0,1,1,2,0
92.85714286,1,1,3,1
0.0,1,1,3,0
0.0,1,1,2,0
78.94736842,1,1,4,1
0.0,1,0,5,0
43.75,1,0,3,1
0.0,1,1,0,0
4.819277108,1,0,6,1
75.75757576,1,1,4,1
0.0,0,1,10,0
0.0,0,0,7,1
0.0,1,1,4,1
0.0,1,0,1,0
33.33333333,1,1,1,1
100.0,1,1,1,0
14.28571429,1,0,5,0
77.77777778,0,0,5,1
100.0,1,1,0,0
32.3943662,1,1,0,0
75.51020408,0,0,7,1
25.0,1,1,5,0
0.0,1,1,10,0
62.5,1,0,4,1
33.33333333,1,0,4,0
100.0,1,1,0,0
0.0,1,1,7,0
100.0,0,0,5,1
0.0,0,1,2,0
33.33333333,0,0,2,1
0.0,1,0,3,0
0.0,1,1,2,0
100.0,0,0,3,1
25.0,1,0,2,1
80.64516129,0,1,5,1
0.0,1,1,1,0
50.0,1,1,2,0
0.0,1,0,0,0
0.0,1,1,5,1
0.0,1,1,0,0
100.0,1,1,0,0
0.0,1,1,2,0
82.05128205,1,0,7,1
0.0,0,0,1,1
93.02325581,0,0,8,1
66.66666667,0,0,2,1
18.75,1,0,4,1
0.0,1,1,7,1
0.0,1,0,5,0
0.0,1,1,0,0
4.545454545,1,1,1,0
0.0,1,1,0,0
13.33333333,1,0,4,1
0.0,0,1,6,0
93.75,1,1,0,0
100.0,1,1,0,0
71.42857143,1,1,6,1
25.0,1,1,5,0
68.6746988,1,0,5,1
100.0,1,1,0,0
0.0,1,1,0,0
0.0,1,1,1,0
33.33333333,1,1,2,1
0.0,0,1,2,0
5.555555556,1,0,3,1
0.0,1,1,3,0
83.33333333,0,0,3,1
30.0,0,1,8,1
100.0,1,1,5,0
63.33333333,1,0,7,1
0.0,1,0,2,0
90.90909091,1,0,4,1
18.60465116,1,0,0,0
0.0,1,1,3,0
100.0,1,0,2,1
71.42857143,1,0,3,1
0.0,1,1,1,0
27.77777778,1,1,6,1
0.0,1,1,0,0
0.0,0,0,10,0
100.0,0,1,3,0
0.0,1,0,5,1
0.0,1,1,0,1
100.0,1,0,3,1
93.33333333,0,1,6,1
0.0,1,1,2,0
100.0,1,1,0,0
0.0,1,0,0,0
14.28571429,1,1,5,0
10.0,1,0,5,1
76.26728111,0,0,7,1
14.28571429,1,1,5,0
0.0,1,1,5,1
100.0,1,1,0,0
31.57894737,0,0,4,1
42.46575342,0,0,4,1
77.31092437,1,1,3,1
66.66666667,1,0,3,1
100.0,1,1,0,0
64.70588235,1,1,5,1
85.71428571,1,1,0,0
70.0,1,1,2,0
10.0,1,1,3,0
0.0,1,1,2,0
0.0,1,1,0,0
0.0,1,1,0,0
44.44444444,1,0,3,0
100.0,1,0,3,1
15.75342466,1,0,8,1
0.0,1,1,0,0
100.0,1,0,6,0
100.0,1,0,5,1
80.0,1,0,5,1
20.0,0,1,2,0
14.28571429,1,1,5,0
0.0,1,1,3,0
0.0,1,0,4,1
33.33333333,1,0,1,1
85.71428571,1,1,0,0
100.0,1,1,2,0
